 Procedimentos hospitalares do SUS - por local de residência - Brasil
Óbitos por Município e Subgrupo proced.
Período:Out-Dez/2020
"Município";"0201 Coleta de material";"0209 Diagnóstico por endoscopia";"0211 Métodos diagnósticos em especialidades";"0301 Consultas / Atendimentos / Acompanhamentos";"0303 Tratamentos clínicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0308 Tratamento de lesões, envenenamentos e outros, decorrentes de causas externas";"0310 Parto e nascimento";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutâneo e mucosa";"0402 Cirurgia de glândulas endócrinas";"0403 Cirurgia do sistema nervoso central e periférico";"0404 Cirurgia das vias aéreas superiores, da face, da cabeça e do pescoço";"0405 Cirurgia do aparelho da visão";"0406 Cirurgia do aparelho circulatório";"0407 Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinário";"0410 Cirurgia de mama";"0411 Cirurgia obstétrica";"0412 Cirurgia torácica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0416 Cirurgia em oncologia";"0505 Transplante de orgãos, tecidos e células";"0506 Acompanhamento e intercorrências no pré e pós-transplante";"Total"
"412800 UBIRATA";-;-;-;-;32;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;37
"412810 UMUARAMA";-;-;-;4;85;24;6;-;-;-;-;1;3;-;1;1;2;-;-;-;-;1;-;7;3;-;-;138
"412820 UNIAO DA VITORIA";-;-;-;-;32;4;-;-;-;-;-;1;2;-;1;1;1;-;-;-;3;1;-;2;-;-;-;48
"412830 UNIFLOR";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"412840 URAI";-;-;-;-;9;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"412850 WENCESLAU BRAZ";-;-;-;-;14;1;3;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;23
"412853 VENTANIA";-;-;-;-;4;1;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;7
"412855 VERA CRUZ DO OESTE";-;-;-;-;7;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;10
"412860 VERE";-;-;-;-;4;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;8
"412862 ALTO PARAISO";-;-;-;-;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"412863 DOUTOR ULYSSES";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2
"412865 VIRMOND";-;-;-;-;4;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"412870 VITORINO";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"412880 XAMBRE";-;-;-;-;2;5;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;1;-;-;-;10
"420005 ABDON BATISTA";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"420010 ABELARDO LUZ";-;-;-;-;9;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;12
"420020 AGROLANDIA";-;-;-;-;10;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;-;-;15
"420030 AGRONOMICA";-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;6
"420040 AGUA DOCE";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"420050 AGUAS DE CHAPECO";-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"420055 AGUAS FRIAS";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"420060 AGUAS MORNAS";-;-;-;-;2;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"420070 ALFREDO WAGNER";-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"420075 ALTO BELA VISTA";-;-;-;-;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;5
"420080 ANCHIETA";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"420090 ANGELINA";-;-;-;-;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"420100 ANITA GARIBALDI";-;-;-;-;8;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;11
"420110 ANITAPOLIS";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"420120 ANTONIO CARLOS";-;-;-;-;9;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;13
"420125 APIUNA";-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"420127 ARABUTA";-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"420130 ARAQUARI";-;-;-;-;5;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;4;-;-;-;12
"420140 ARARANGUA";-;-;-;-;52;7;5;-;-;-;-;-;-;-;-;1;2;-;-;-;2;-;-;6;-;-;-;75
"420150 ARMAZEM";-;-;-;-;5;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;8
"420165 ARVOREDO";-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"420170 ASCURRA";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;4
"420180 ATALANTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"420190 AURORA";-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;7
"420195 BALNEARIO ARROIO DO SILVA";-;-;-;-;15;4;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;-;-;23
"420200 BALNEARIO CAMBORIU";-;-;-;-;70;6;1;2;-;-;-;-;-;-;2;1;1;-;-;-;3;-;-;3;-;-;-;89
"420205 BALNEARIO BARRA DO SUL";-;-;-;-;10;3;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;15
"420207 BALNEARIO GAIVOTA";-;-;-;-;12;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"420208 BANDEIRANTE";-;-;-;-;3;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;4
"420209 BARRA BONITA";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"420210 BARRA VELHA";-;-;-;-;13;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;18
"420213 BELA VISTA DO TOLDO";-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"420215 BELMONTE";-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"420220 BENEDITO NOVO";-;-;-;1;6;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"420230 BIGUACU";-;-;-;4;44;4;2;1;-;-;-;-;1;-;-;1;-;1;-;-;2;-;-;1;-;1;-;62
"420240 BLUMENAU";-;1;-;1;181;33;8;5;-;-;-;9;-;-;6;6;4;-;-;-;6;-;-;18;3;-;-;281
"420243 BOCAINA DO SUL";-;-;-;-;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"420245 BOMBINHAS";-;-;-;-;6;-;-;1;1;-;-;-;-;-;1;-;1;-;-;1;-;-;-;1;-;-;-;12
"420250 BOM JARDIM DA SERRA";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"420253 BOM JESUS";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2
"420257 BOM JESUS DO OESTE";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"420260 BOM RETIRO";-;-;-;-;7;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;2;-;-;-;13
"420270 BOTUVERA";-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;4
"420280 BRACO DO NORTE";-;-;-;-;29;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;35
"420285 BRACO DO TROMBUDO";-;-;-;-;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"420287 BRUNOPOLIS";-;-;-;-;3;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"420290 BRUSQUE";-;-;-;1;63;7;3;1;-;-;-;2;-;-;1;4;3;-;-;-;4;-;-;7;-;-;-;96
"420300 CACADOR";-;-;-;-;46;1;6;2;-;-;-;-;-;-;1;4;1;-;-;-;2;-;-;-;-;-;-;63
"420310 CAIBI";-;-;-;-;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"420315 CALMON";-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;4
"420320 CAMBORIU";-;-;-;-;47;6;-;1;-;-;-;-;-;-;2;2;-;-;-;-;1;-;-;3;-;-;-;62
"420325 CAPAO ALTO";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"420330 CAMPO ALEGRE";-;1;-;-;13;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;17
"420340 CAMPO BELO DO SUL";-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;7
"420350 CAMPO ERE";-;-;-;-;7;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;10
"420360 CAMPOS NOVOS";-;-;-;-;23;3;3;-;-;-;-;-;-;-;-;2;1;-;-;-;2;-;-;6;1;-;-;41
"420370 CANELINHA";-;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"420380 CANOINHAS";-;1;-;-;29;3;-;-;-;-;-;1;1;-;2;-;1;1;-;-;1;-;-;5;1;-;-;46
"420390 CAPINZAL";-;-;-;-;12;1;-;1;-;-;-;1;1;-;1;1;-;-;-;-;2;-;-;-;-;-;-;20
"420395 CAPIVARI DE BAIXO";-;-;-;-;23;2;-;1;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;2;-;-;-;31
"420400 CATANDUVAS";-;-;-;-;6;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;9
"420410 CAXAMBU DO SUL";-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;-;-;8
"420415 CELSO RAMOS";-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"420417 CERRO NEGRO";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2
"420419 CHAPADAO DO LAGEADO";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"420420 CHAPECO";-;-;-;3;110;14;2;-;-;-;-;-;-;-;3;1;2;-;-;-;6;-;-;6;-;-;-;147
"420425 COCAL DO SUL";-;-;-;-;13;2;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;18
"420430 CONCORDIA";-;-;-;-;40;7;1;-;-;-;-;-;-;-;-;-;1;-;-;-;3;-;-;5;-;-;-;57
"420435 CORDILHEIRA ALTA";-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2;-;-;-;-;-;-;7
"420440 CORONEL FREITAS";-;-;-;-;3;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;-;-;-;-;-;8
"420445 CORONEL MARTINS";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2
"420450 CORUPA";-;-;-;-;11;2;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;17
"420455 CORREIA PINTO";-;-;-;-;18;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;-;22
"420460 CRICIUMA";-;-;-;1;103;33;3;2;-;-;-;1;1;-;2;4;3;2;-;-;4;-;1;8;-;-;-;168
"420470 CUNHA PORA";-;-;-;-;7;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"420475 CUNHATAI";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"420480 CURITIBANOS";-;-;-;-;30;5;1;1;-;-;-;-;1;-;-;1;3;-;-;-;6;-;-;1;-;-;-;49
"420490 DESCANSO";-;-;-;-;7;-;-;2;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;12
"420500 DIONISIO CERQUEIRA";-;-;-;-;7;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;11
"420510 DONA EMMA";-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;3
"420515 DOUTOR PEDRINHO";-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"420517 ENTRE RIOS";-;-;-;-;3;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;4
"420519 ERMO";-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"420520 ERVAL VELHO";-;-;-;-;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"420530 FAXINAL DOS GUEDES";-;-;-;-;4;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2;-;-;-;9
"420540 FLORIANOPOLIS";1;-;-;14;171;36;5;-;-;-;-;5;2;-;14;5;7;-;-;-;2;-;-;9;-;-;-;271
"420543 FORMOSA DO SUL";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"420545 FORQUILHINHA";-;-;-;-;11;2;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;16
"420550 FRAIBURGO";-;-;-;-;26;4;2;1;-;-;-;-;1;-;-;1;-;-;-;-;2;-;-;1;-;-;-;38
"420555 FREI ROGERIO";-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"420560 GALVAO";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"420570 GAROPABA";-;-;-;-;14;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;17
"420580 GARUVA";1;-;-;-;7;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;11
"420590 GASPAR";-;-;-;1;45;6;1;1;-;-;-;-;-;-;2;-;1;-;-;-;1;-;-;3;-;-;-;61
"420600 GOVERNADOR CELSO RAMOS";-;-;-;-;10;3;-;-;-;-;-;1;-;-;1;2;-;-;-;-;-;-;-;1;-;-;-;18
"420610 GRAO PARA";-;-;-;-;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"420620 GRAVATAL";-;-;-;-;11;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;17
"420630 GUABIRUBA";-;-;-;-;14;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;18
"420640 GUARACIABA";-;-;-;1;5;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"420650 GUARAMIRIM";-;-;-;-;20;3;1;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;2;1;-;-;30
"420660 GUARUJA DO SUL";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"420665 GUATAMBU";-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;4
"420670 HERVAL D'OESTE";-;-;-;-;6;2;-;-;-;-;-;-;2;-;-;-;1;-;-;-;1;-;-;4;1;-;-;17
"420680 IBICARE";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2
"420690 IBIRAMA";-;-;-;-;14;4;3;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;2;-;-;-;26
"420700 ICARA";-;-;-;-;28;9;-;-;-;-;-;-;-;-;1;2;-;-;-;-;1;-;-;3;-;-;-;44
"420710 ILHOTA";-;-;-;-;8;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;2;-;-;-;13
"420720 IMARUI";-;-;-;-;13;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;16
"420730 IMBITUBA";-;-;-;1;52;9;1;-;-;-;-;-;1;-;-;1;2;-;-;-;1;-;-;3;1;-;-;72
"420740 IMBUIA";-;-;-;1;3;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;6
"420750 INDAIAL";-;-;-;-;40;5;1;-;-;-;-;2;2;1;-;1;-;1;-;-;3;-;-;1;-;-;-;57
"420757 IOMERE";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;4
"420760 IPIRA";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"420765 IPORA DO OESTE";-;-;-;1;7;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;11
"420768 IPUACU";-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"420770 IPUMIRIM";-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;7
"420775 IRACEMINHA";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2
"420780 IRANI";-;-;-;-;3;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;4
"420785 IRATI";-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;4
"420790 IRINEOPOLIS";-;-;-;-;8;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;11
"420800 ITA";-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"420810 ITAIOPOLIS";-;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;4;-;-;-;17
"420820 ITAJAI";-;1;-;-;117;24;9;-;-;-;-;-;-;-;4;4;2;-;-;-;2;1;-;10;2;-;-;176
"420830 ITAPEMA";-;-;-;-;43;6;-;-;-;-;-;-;-;-;-;2;2;1;-;-;1;-;-;1;-;-;-;56
"420840 ITAPIRANGA";-;-;-;-;7;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"420845 ITAPOA";-;1;-;-;9;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;14
"420850 ITUPORANGA";1;-;-;-;18;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;-;-;24
"420860 JABORA";-;-;-;-;2;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;4
"420870 JACINTO MACHADO";-;-;-;-;11;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;17
"420880 JAGUARUNA";-;-;-;-;28;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;32
"420890 JARAGUA DO SUL";-;-;-;1;58;12;9;1;-;-;-;-;-;-;5;3;1;-;-;-;2;-;-;9;2;-;1;104
"420895 JARDINOPOLIS";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"420900 JOACABA";-;-;-;-;8;2;1;-;-;-;-;-;1;-;-;-;1;-;-;-;1;-;-;1;-;-;-;15
"420910 JOINVILLE";1;2;-;3;246;51;6;3;-;-;-;6;-;-;19;10;6;2;-;-;16;-;-;27;2;-;-;400
"420915 JOSE BOITEUX";-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;5
"420917 JUPIA";-;-;-;-;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"420920 LACERDOPOLIS";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"420930 LAGES";-;-;-;-;148;25;11;1;-;-;-;-;-;-;3;6;1;-;-;-;6;-;-;14;4;-;-;219
"420940 LAGUNA";-;1;-;-;49;4;1;-;-;-;-;-;-;-;1;1;1;1;-;-;1;-;-;2;-;-;-;62
"420945 LAJEADO GRANDE";-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2
"420950 LAURENTINO";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"420960 LAURO MULLER";-;-;-;-;12;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;15
"420970 LEBON REGIS";-;-;-;-;8;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"420985 LINDOIA DO SUL";-;-;-;1;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"420990 LONTRAS";-;-;-;-;4;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;3;-;-;1;-;-;-;11
"421000 LUIZ ALVES";-;-;-;-;5;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"421003 LUZERNA";-;-;-;-;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"421010 MAFRA";-;7;-;-;31;3;6;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;2;1;-;-;53
"421030 MAJOR VIEIRA";-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;5
"421040 MARACAJA";-;-;-;-;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"421050 MARAVILHA";-;-;-;-;19;3;2;1;-;-;-;-;-;-;-;3;1;-;-;-;2;-;-;3;-;-;-;34
"421060 MASSARANDUBA";-;1;-;-;7;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;13
"421070 MATOS COSTA";-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"421080 MELEIRO";-;-;-;-;8;1;-;1;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;-;13
"421085 MIRIM DOCE";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"421090 MODELO";-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"421100 MONDAI";-;-;-;-;6;1;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;11
"421105 MONTE CARLO";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;5
"421110 MONTE CASTELO";-;-;-;-;8;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"421120 MORRO DA FUMACA";-;-;-;-;11;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;16
"421130 NAVEGANTES";-;-;-;-;33;4;1;1;-;-;-;-;-;-;-;2;1;-;-;1;2;-;-;2;-;-;-;47
"421140 NOVA ERECHIM";-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"421145 NOVA ITABERABA";-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;4
"421150 NOVA TRENTO";-;-;-;-;5;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"421160 NOVA VENEZA";-;-;-;-;8;3;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;14
"421165 NOVO HORIZONTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"421170 ORLEANS";-;-;-;-;20;1;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;1;-;-;-;25
"421175 OTACILIO COSTA";-;-;-;-;10;2;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;15
"421180 OURO";-;-;-;-;6;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;10
"421185 OURO VERDE";-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"421187 PAIAL";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"421190 PALHOCA";-;-;-;14;89;12;5;1;-;-;-;6;2;-;2;4;2;2;-;-;3;-;-;6;1;-;-;149
"421200 PALMA SOLA";-;-;-;-;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"421205 PALMEIRA";-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"421210 PALMITOS";-;-;-;-;9;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;11
"421220 PAPANDUVA";-;-;-;2;12;1;-;1;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;1;-;-;-;20
"421223 PARAISO";-;-;-;1;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"421225 PASSO DE TORRES";-;-;-;-;3;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"421227 PASSOS MAIA";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
