 Procedimentos hospitalares do SUS - por local de residência - Brasil
Óbitos por Município e Subgrupo proced.
Período:Jul-Set/2021
"Município";"0201 Coleta de material";"0209 Diagnóstico por endoscopia";"0211 Métodos diagnósticos em especialidades";"0301 Consultas / Atendimentos / Acompanhamentos";"0303 Tratamentos clínicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0308 Tratamento de lesões, envenenamentos e outros, decorrentes de causas externas";"0310 Parto e nascimento";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutâneo e mucosa";"0402 Cirurgia de glândulas endócrinas";"0403 Cirurgia do sistema nervoso central e periférico";"0404 Cirurgia das vias aéreas superiores, da face, da cabeça e do pescoço";"0405 Cirurgia do aparelho da visão";"0406 Cirurgia do aparelho circulatório";"0407 Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinário";"0410 Cirurgia de mama";"0411 Cirurgia obstétrica";"0412 Cirurgia torácica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0416 Cirurgia em oncologia";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgãos, tecidos e células";"0506 Acompanhamento e intercorrências no pré e pós-transplante";"Total"
"431230 MIRAGUAI";-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"431235 MONTAURI";-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"431237 MONTE ALEGRE DOS CAMPOS";-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"431240 MONTENEGRO";-;-;-;1;47;2;-;-;-;-;-;-;-;-;-;2;-;1;-;1;-;-;-;2;-;-;-;-;56
"431242 MORMACO";-;-;-;-;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"431244 MORRINHOS DO SUL";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"431245 MORRO REDONDO";-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"431247 MORRO REUTER";-;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"431250 MOSTARDAS";-;-;-;-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;16
"431260 MUCUM";-;-;-;-;4;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;6
"431261 MUITOS CAPOES";-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"431262 MULITERNO";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"431265 NAO-ME-TOQUE";-;-;-;-;16;6;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;24
"431267 NICOLAU VERGUEIRO";-;-;-;-;2;-;1;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;5
"431270 NONOAI";-;-;-;-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;16
"431275 NOVA ALVORADA";-;-;-;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"431280 NOVA ARACA";-;-;-;-;6;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;9
"431290 NOVA BASSANO";-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"431295 NOVA BOA VISTA";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"431300 NOVA BRESCIA";-;-;-;-;7;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"431301 NOVA CANDELARIA";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;4
"431303 NOVA ESPERANCA DO SUL";-;-;-;-;6;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"431306 NOVA HARTZ";-;-;-;-;11;1;-;-;-;-;-;-;-;-;2;-;-;-;-;-;2;-;-;1;-;-;-;-;17
"431308 NOVA PADUA";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"431310 NOVA PALMA";-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"431320 NOVA PETROPOLIS";-;-;-;1;34;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;41
"431330 NOVA PRATA";-;-;-;-;12;8;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2;-;-;-;-;23
"431333 NOVA RAMADA";-;-;-;-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"431335 NOVA ROMA DO SUL";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"431337 NOVA SANTA RITA";-;-;-;-;21;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2;-;-;-;-;24
"431339 NOVO CABRAIS";-;-;-;-;3;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"431340 NOVO HAMBURGO";-;-;-;1;204;39;9;4;-;-;-;-;17;-;9;2;3;2;-;-;9;-;-;29;1;-;-;2;331
"431342 NOVO MACHADO";-;-;-;-;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;7
"431344 NOVO TIRADENTES";-;-;-;-;5;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"431346 NOVO XINGU";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2
"431349 NOVO BARREIRO";-;-;-;-;4;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"431350 OSORIO";-;-;-;-;55;5;1;-;-;-;-;1;-;-;-;2;-;-;-;-;1;-;-;1;1;-;-;-;67
"431360 PAIM FILHO";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"431365 PALMARES DO SUL";-;-;-;-;18;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;19
"431370 PALMEIRA DAS MISSOES";-;-;-;-;61;9;2;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;74
"431380 PALMITINHO";-;-;-;-;9;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"431390 PANAMBI";-;-;-;-;41;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;1;1;-;-;-;47
"431395 PANTANO GRANDE";-;-;-;-;12;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"431400 PARAI";-;-;-;-;9;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;11
"431402 PARAISO DO SUL";-;-;-;-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"431403 PARECI NOVO";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"431405 PAROBE";-;-;-;-;42;10;2;-;-;-;-;1;1;-;-;3;2;1;-;-;2;-;-;1;-;-;-;1;66
"431406 PASSA SETE";-;-;-;-;3;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;6
"431407 PASSO DO SOBRADO";-;-;-;-;3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"431410 PASSO FUNDO";-;1;-;9;203;24;7;4;-;-;-;3;1;-;7;4;4;1;-;-;12;-;-;17;1;-;-;-;298
"431413 PAULO BENTO";-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"431415 PAVERAMA";-;-;-;-;7;3;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;11
"431417 PEDRAS ALTAS";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"431420 PEDRO OSORIO";-;-;-;-;11;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;17
"431440 PELOTAS";-;-;-;-;385;30;14;-;-;-;-;2;1;-;8;9;5;-;-;-;7;-;-;5;2;-;-;-;468
"431442 PICADA CAFE";-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"431445 PINHAL";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"431446 PINHAL DA SERRA";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2
"431447 PINHAL GRANDE";-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"431449 PINHEIRINHO DO VALE";-;-;-;-;4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"431450 PINHEIRO MACHADO";-;-;-;-;15;2;2;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;2;-;-;-;-;24
"431455 PIRAPO";-;-;-;-;5;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"431460 PIRATINI";-;-;-;-;16;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25
"431470 PLANALTO";-;-;-;-;10;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;15
"431475 POCO DAS ANTAS";-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"431477 PONTAO";-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"431478 PONTE PRETA";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2
"431480 PORTAO";-;-;-;-;39;2;1;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;44
"431490 PORTO ALEGRE";-;-;-;52;1029;163;43;26;-;-;-;18;4;-;47;43;21;3;-;-;13;1;-;54;4;-;2;4;1527
"431500 PORTO LUCENA";-;-;-;-;6;2;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"431505 PORTO MAUA";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"431507 PORTO VERA CRUZ";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;4
"431510 PORTO XAVIER";-;-;-;-;14;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;17
"431513 POUSO NOVO";-;-;-;-;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"431514 PRESIDENTE LUCENA";-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3
"431515 PROGRESSO";-;-;-;-;6;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"431517 PROTASIO ALVES";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"431520 PUTINGA";-;-;-;-;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"431530 QUARAI";-;-;-;-;19;3;1;1;-;-;-;1;-;-;-;2;-;-;-;-;1;-;-;-;-;-;-;-;28
"431532 QUEVEDOS";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2
"431535 QUINZE DE NOVEMBRO";-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"431540 REDENTORA";-;-;-;-;9;1;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;1;-;-;-;-;14
"431545 RELVADO";-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;3
"431550 RESTINGA SECA";-;-;-;-;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"431555 RIO DOS INDIOS";-;-;-;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"431560 RIO GRANDE";-;-;-;-;199;22;13;-;-;-;-;4;7;-;3;9;4;1;-;-;4;-;-;11;-;-;-;1;278
"431570 RIO PARDO";1;-;-;-;46;3;3;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;-;3;-;-;-;-;59
"431575 RIOZINHO";-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"431580 ROCA SALES";-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"431590 RODEIO BONITO";-;-;-;-;8;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"431595 ROLADOR";-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"431600 ROLANTE";-;-;-;-;18;4;1;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;25
"431610 RONDA ALTA";-;-;-;-;14;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;16
"431620 RONDINHA";-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"431630 ROQUE GONZALES";-;-;-;-;5;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"431640 ROSARIO DO SUL";-;-;-;-;55;1;2;-;-;-;-;-;1;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;62
"431642 SAGRADA FAMILIA";-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"431643 SALDANHA MARINHO";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"431645 SALTO DO JACUI";-;-;-;-;14;1;1;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;2;-;-;-;-;20
"431647 SALVADOR DAS MISSOES";-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"431650 SALVADOR DO SUL";-;-;-;-;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;5
"431660 SANANDUVA";-;-;-;-;18;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;20
"431670 SANTA BARBARA DO SUL";-;-;-;-;9;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"431673 SANTA CECILIA DO SUL";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"431675 SANTA CLARA DO SUL";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;4
"431680 SANTA CRUZ DO SUL";-;-;-;1;125;28;6;-;-;-;-;-;-;-;2;3;1;-;-;-;9;-;-;2;-;-;-;-;177
"431690 SANTA MARIA";-;2;-;26;117;23;1;4;-;-;-;2;1;-;9;5;1;1;-;-;2;-;-;1;1;-;-;1;197
"431695 SANTA MARIA DO HERVAL";-;-;-;-;5;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"431697 SANTA MARGARIDA DO SUL";-;-;-;-;3;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"431700 SANTANA DA BOA VISTA";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;4
"431710 SANT'ANA DO LIVRAMENTO";-;-;-;-;79;7;2;1;-;-;-;-;-;-;-;3;-;-;-;-;1;-;-;1;-;-;-;-;94
"431720 SANTA ROSA";-;-;-;-;40;4;2;-;-;-;-;4;3;-;-;3;1;-;-;-;4;-;-;3;-;-;-;-;64
"431725 SANTA TEREZA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"431730 SANTA VITORIA DO PALMAR";-;-;-;-;44;4;4;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;54
"431740 SANTIAGO";-;-;-;-;48;4;-;-;-;-;-;-;-;-;13;2;-;1;-;-;3;-;-;1;-;-;-;-;72
"431750 SANTO ANGELO";-;-;-;-;122;9;3;1;-;-;-;-;7;-;3;2;-;-;-;-;7;-;-;1;-;-;-;-;155
"431755 SANTO ANTONIO DO PALMA";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"431760 SANTO ANTONIO DA PATRULHA";-;-;-;-;42;10;1;2;-;-;-;1;-;-;-;2;1;-;-;-;-;-;-;2;2;-;-;-;63
"431770 SANTO ANTONIO DAS MISSOES";-;-;-;-;18;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20
"431775 SANTO ANTONIO DO PLANALTO";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"431780 SANTO AUGUSTO";-;-;-;-;16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;17
"431790 SANTO CRISTO";-;-;-;-;13;3;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;18
"431795 SANTO EXPEDITO DO SUL";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"431800 SAO BORJA";-;1;-;-;48;11;4;1;-;-;-;-;1;-;2;3;-;-;-;-;-;-;-;4;-;-;-;-;75
"431805 SAO DOMINGOS DO SUL";-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"431810 SAO FRANCISCO DE ASSIS";-;-;-;-;19;2;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;1;-;-;-;24
"431820 SAO FRANCISCO DE PAULA";-;-;-;-;18;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;24
"431830 SAO GABRIEL";-;-;-;1;63;12;5;-;-;-;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;84
"431840 SAO JERONIMO";-;-;-;-;17;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;20
"431842 SAO JOAO DA URTIGA";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3
"431843 SAO JOAO DO POLESINE";-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"431844 SAO JORGE";-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"431845 SAO JOSE DAS MISSOES";-;-;-;-;3;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"431846 SAO JOSE DO HERVAL";-;-;-;-;4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"431848 SAO JOSE DO HORTENCIO";-;-;-;-;3;1;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"431849 SAO JOSE DO INHACORA";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"431850 SAO JOSE DO NORTE";-;-;-;-;30;12;2;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;2;-;-;-;-;49
"431860 SAO JOSE DO OURO";-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"431861 SAO JOSE DO SUL";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"431862 SAO JOSE DOS AUSENTES";-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;6
"431870 SAO LEOPOLDO";-;-;-;2;301;12;2;1;1;-;-;8;-;-;2;4;6;-;-;-;4;-;-;7;2;-;-;1;353
"431880 SAO LOURENCO DO SUL";-;-;-;-;41;9;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;53
"431890 SAO LUIZ GONZAGA";-;-;-;-;56;5;3;-;-;-;-;-;1;-;1;1;-;2;-;-;-;-;-;1;-;-;1;-;71
"431900 SAO MARCOS";-;-;-;-;6;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"431910 SAO MARTINHO";-;-;-;-;3;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"431912 SAO MARTINHO DA SERRA";-;-;-;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"431915 SAO MIGUEL DAS MISSOES";-;-;-;-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"431920 SAO NICOLAU";-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;8
"431930 SAO PAULO DAS MISSOES";-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;5
"431935 SAO PEDRO DA SERRA";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"431936 SAO PEDRO DAS MISSOES";-;-;-;-;6;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"431940 SAO PEDRO DO SUL";-;-;-;-;10;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;13
"431950 SAO SEBASTIAO DO CAI";-;-;-;-;25;1;-;-;-;-;-;2;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;30
"431960 SAO SEPE";-;-;-;-;29;9;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;41
"431971 SAO VALENTIM DO SUL";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2
"431973 SAO VALERIO DO SUL";-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"431975 SAO VENDELINO";-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"431980 SAO VICENTE DO SUL";-;-;-;1;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"431990 SAPIRANGA";1;-;-;2;50;9;-;-;-;-;-;-;1;-;-;1;1;-;-;-;1;-;-;1;-;-;-;-;67
